Element Number	Element Type	Nodes	
327	Tri3	2519	2768	5728	
328	Tri3	1192	3400	6545	
329	Tri3	490	2103	1936	
330	Tri3	559	4181	1444	
331	Tri3	389	3774	3720	
332	Tri3	7994	7995	6385	
333	Tri3	2583	6968	5077	
334	Tri3	1342	3508	6764	
335	Tri3	747	2786	4810	
336	Tri3	1315	5037	4798	
337	Tri3	531	4997	2960	
338	Tri3	2939	7773	7264	
339	Tri3	5431	7794	7806	
340	Tri3	3211	3627	5843	
341	Tri3	3251	4765	4080	
342	Tri3	2612	3832	7886	
343	Tri3	1315	5036	5842	
344	Tri3	1511	3179	6584	
345	Tri3	1495	7989	3139	
346	Tri3	2470	5854	4256	
347	Tri3	2384	5916	5958	
348	Tri3	357	2263	2215	
349	Tri3	386	5632	3464	
350	Tri3	1148	4067	7187	
351	Tri3	1932	6775	4313	
352	Tri3	1328	5129	3857	
353	Tri3	3090	8148	7736	
354	Tri3	1548	6586	3353	
355	Tri3	6927	7973	7785	
356	Tri3	345	3199	1985	
357	Tri3	1529	6847	7945	
358	Tri3	2079	4679	5833	
359	Tri3	596	5126	5915	
360	Tri3	124	125	4258	
361	Tri3	3599	1640	6976	
362	Tri3	824	2388	4303	
363	Tri3	2175	6263	7303	
364	Tri3	2170	4359	6287	
365	Tri3	2742	5912	4993	
366	Tri3	598	6851	3615	
367	Tri3	2277	7245	7077	
368	Tri3	1138	1964	3994	
369	Tri3	1810	5866	1411	
370	Tri3	1202	4483	7585	
371	Tri3	1744	7860	5651	
372	Tri3	1256	4011	5730	
373	Tri3	2861	7296	5582	
374	Tri3	1023	6645	7850	
375	Tri3	2418	5140	7184	
376	Tri3	2555	3601	6633	
377	Tri3	1035	3334	4650	
378	Tri3	2376	5783	7427	
379	Tri3	1415	5617	5607	
380	Tri3	2860	1094	7164	
381	Tri3	2313	3812	4215	
382	Tri3	1099	5814	5811	
383	Tri3	1965	4711	4416	
384	Tri3	834	1758	2440	
385	Tri3	4186	7516	7580	
386	Tri3	536	4790	4153	
387	Tri3	696	1626	4701	
388	Tri3	1927	5435	3753	
389	Tri3	3427	4978	5080	
390	Tri3	3413	6352	5340	
391	Tri3	3237	7202	5192	
392	Tri3	559	6220	3420	
393	Tri3	322	4395	6842	
394	Tri3	3353	7128	7691	
395	Tri3	1263	2381	4741	
396	Tri3	1007	2493	3239	
397	Tri3	1260	2906	4726	
398	Tri3	332	5273	2047	
399	Tri3	600	1592	5039	
400	Tri3	1399	2978	5527	
401	Tri3	771	2187	1495	
402	Tri3	2150	6555	4937	
403	Tri3	606	2843	3978	
404	Tri3	2642	7833	7122	
405	Tri3	1747	4053	7919	
406	Tri3	2025	6303	4877	
407	Tri3	897	8189	3151	
408	Tri3	1385	7018	2267	
409	Tri3	2684	5013	6933	
410	Tri3	610	3124	1601	
411	Tri3	836	1547	2502	
412	Tri3	7635	7714	5765	
413	Tri3	826	4156	2824	
414	Tri3	1426	5722	5747	
415	Tri3	3818	8243	6510	
416	Tri3	1090	7907	2194	
417	Tri3	540	5455	4337	
418	Tri3	646	3807	4986	
419	Tri3	3642	3643	7997	
420	Tri3	1675	4756	6663	
421	Tri3	2918	4913	6439	
422	Tri3	1174	6109	4019	
423	Tri3	2693	7416	7075	
424	Tri3	342	6413	3447	
425	Tri3	3541	5788	7703	
426	Tri3	1624	6867	3644	
427	Tri3	1803	8254	3997	
428	Tri3	1173	5800	6285	
429	Tri3	807	2777	4948	
430	Tri3	1011	1685	3247	
431	Tri3	497	6268	7710	
432	Tri3	2890	5732	8050	
433	Tri3	1082	3638	3251	
434	Tri3	1519	4140	4940	
435	Tri3	676	2231	1772	
436	Tri3	928	2174	3402	
437	Tri3	4375	7008	8122	
438	Tri3	673	6725	7473	
439	Tri3	469	3743	1703	
440	Tri3	2918	5347	4833	
441	Tri3	1943	4292	4956	
442	Tri3	1838	3081	6623	
443	Tri3	760	1549	3419	
444	Tri3	963	5119	5122	
445	Tri3	762	5982	3935	
446	Tri3	352	1792	5509	
447	Tri3	7447	5521	5539	
448	Tri3	961	7518	2956	
449	Tri3	2574	5043	7783	
450	Tri3	3429	4981	5942	
451	Tri3	1487	5134	3102	
452	Tri3	2187	8110	3605	
453	Tri3	3913	6305	7170	
454	Tri3	2580	5725	7291	
455	Tri3	1260	4728	3764	
456	Tri3	1037	3331	6324	
457	Tri3	1040	3385	2422	
458	Tri3	2488	7158	5620	
459	Tri3	311	312	4229	
460	Tri3	334	5261	1950	
461	Tri3	394	1795	4163	
462	Tri3	909	7596	6401	
463	Tri3	803	1924	2306	
464	Tri3	1226	4647	4597	
465	Tri3	3794	5318	5225	
466	Tri3	1666	3810	3770	
467	Tri3	843	2946	6492	
468	Tri3	1002	3195	5014	
469	Tri3	1970	6674	7363	
470	Tri3	1967	7635	4435	
471	Tri3	1976	4216	5948	
472	Tri3	2539	3746	3679	
473	Tri3	1080	5251	3633	
474	Tri3	2152	3419	5992	
475	Tri3	1498	5819	3860	
476	Tri3	923	1698	1945	
477	Tri3	1698	4269	3519	
478	Tri3	3153	3497	6957	
479	Tri3	1884	6522	3004	
480	Tri3	810	2020	2336	
481	Tri3	1000	3198	2179	
482	Tri3	1037	3330	4654	
483	Tri3	1031	3339	3116	
484	Tri3	612	5936	6363	
485	Tri3	5983	8073	7633	
486	Tri3	55	1478	4349	
487	Tri3	1577	5148	5149	
488	Tri3	323	6296	6928	
489	Tri3	4345	5308	5322	
490	Tri3	905	8206	8267	
491	Tri3	1821	2973	7923	
492	Tri3	1349	5271	7662	
493	Tri3	2529	4569	6282	
494	Tri3	2662	6478	6456	
495	Tri3	4800	5071	5073	
496	Tri3	3853	7110	6805	
497	Tri3	1352	3306	5309	
498	Tri3	958	2844	3365	
499	Tri3	2557	7078	7547	
500	Tri3	4425	5008	6115	
501	Tri3	2412	4895	6032	
502	Tri3	2186	5873	3316	
503	Tri3	632	3173	4774	
504	Tri3	1651	3999	3958	
505	Tri3	406	3260	1859	
506	Tri3	1893	7868	4922	
507	Tri3	3303	3708	3936	
508	Tri3	960	3679	3746	
509	Tri3	1031	3340	4644	
510	Tri3	1839	3367	7961	
511	Tri3	1010	6833	1813	
512	Tri3	345	1540	3636	
513	Tri3	843	1854	2946	
514	Tri3	954	8242	8229	
515	Tri3	1118	7606	6040	
516	Tri3	1133	3714	3970	
517	Tri3	1411	5594	6860	
518	Tri3	493	5897	1466	
519	Tri3	3408	3565	4897	
520	Tri3	1509	3182	2945	
521	Tri3	1273	8034	4818	
522	Tri3	627	1944	4426	
523	Tri3	2236	4493	5690	
524	Tri3	2121	6059	8235	
525	Tri3	1042	1752	3403	
526	Tri3	3706	7373	4326	
527	Tri3	514	7332	2352	
528	Tri3	1102	4709	4168	
529	Tri3	1161	5965	5715	
530	Tri3	406	1859	4009	
531	Tri3	677	1776	3930	
532	Tri3	2157	4286	6788	
533	Tri3	778	2223	6798	
534	Tri3	473	4724	3348	
535	Tri3	351	3340	3118	
536	Tri3	1692	2683	7233	
537	Tri3	1299	4979	3170	
538	Tri3	1835	4754	3070	
539	Tri3	1882	8311	4218	
540	Tri3	606	5241	2843	
541	Tri3	517	5127	2341	
542	Tri3	702	3993	4752	
543	Tri3	534	6564	2497	
544	Tri3	940	6266	6359	
545	Tri3	174	175	3797	
546	Tri3	4234	766	7872	
547	Tri3	1572	4290	5803	
548	Tri3	1843	4367	7287	
549	Tri3	326	2384	7839	
550	Tri3	1743	3804	3855	
551	Tri3	4947	5107	5750	
552	Tri3	2789	4356	5113	
553	Tri3	663	8233	7082	
554	Tri3	1557	5660	3392	
555	Tri3	3980	5806	4732	
556	Tri3	3374	3951	3956	
557	Tri3	977	1832	3071	
558	Tri3	1768	7273	3918	
559	Tri3	2832	7604	7873	
560	Tri3	2904	4189	3754	
561	Tri3	1658	4494	3042	
562	Tri3	601	5412	2168	
563	Tri3	3386	6349	5798	
564	Tri3	883	8151	5906	
565	Tri3	885	3950	3293	
566	Tri3	7412	7411	8084	
567	Tri3	1552	7676	3365	
568	Tri3	2279	7546	5802	
569	Tri3	1721	8171	4032	
570	Tri3	968	1492	3024	
571	Tri3	1002	5528	5744	
572	Tri3	380	2414	6556	
573	Tri3	1703	3743	3606	
574	Tri3	1415	5618	5610	
575	Tri3	742	5141	6549	
576	Tri3	743	2061	1793	
577	Tri3	1273	4819	8034	
578	Tri3	1605	2531	4052	
579	Tri3	2057	6489	4203	
580	Tri3	322	7024	2278	
581	Tri3	3559	5715	5965	
582	Tri3	1700	4986	3807	
583	Tri3	818	3520	2366	
584	Tri3	576	5319	4779	
585	Tri3	4806	5552	5988	
586	Tri3	1904	4796	7714	
587	Tri3	2314	4166	5357	
588	Tri3	407	1966	1636	
589	Tri3	1027	3316	5873	
590	Tri3	4120	4687	4706	
591	Tri3	380	4991	2414	
592	Tri3	2077	4778	4777	
593	Tri3	1195	2382	6087	
594	Tri3	2389	5548	5513	
595	Tri3	782	2236	1460	
596	Tri3	1505	8086	6114	
597	Tri3	3426	5196	5288	
598	Tri3	4692	6884	6294	
599	Tri3	346	2953	1616	
600	Tri3	1595	7178	3106	
601	Tri3	2476	6036	6907	
602	Tri3	3034	5753	7370	
603	Tri3	833	7552	2433	
604	Tri3	1246	6869	4659	
605	Tri3	1560	6342	3008	
606	Tri3	526	1759	1638	
607	Tri3	349	1902	1627	
608	Tri3	812	1897	2274	
609	Tri3	1568	7111	5894	
610	Tri3	1222	4653	4596	
611	Tri3	476	3338	1494	
612	Tri3	1225	4650	4611	
613	Tri3	653	3908	2407	
614	Tri3	817	6561	3702	
615	Tri3	2032	4618	4672	
616	Tri3	1220	6254	5378	
617	Tri3	1194	5697	5455	
618	Tri3	726	1744	2373	
619	Tri3	1264	3462	4744	
620	Tri3	735	4700	4687	
621	Tri3	1233	4133	4636	
622	Tri3	901	8222	6565	
623	Tri3	2256	6382	7252	
624	Tri3	1702	5884	6542	
625	Tri3	4941	6536	7783	
626	Tri3	1082	4080	6591	
627	Tri3	1794	3981	5566	
628	Tri3	1219	1463	5867	
629	Tri3	1456	3724	3749	
630	Tri3	1499	6653	4239	
631	Tri3	4799	5036	5074	
632	Tri3	556	1831	5210	
633	Tri3	595	2389	5924	
634	Tri3	1278	3191	4854	
635	Tri3	1539	1968	2720	
636	Tri3	808	2332	6039	
637	Tri3	2537	7674	7667	
638	Tri3	1419	5624	4752	
639	Tri3	1187	3779	5818	
640	Tri3	856	7660	4500	
641	Tri3	4346	4799	5326	
642	Tri3	2424	7059	3656	
643	Tri3	2179	3198	3676	
644	Tri3	400	4366	3965	
645	Tri3	1377	7419	4377	
646	Tri3	2678	8172	4245	
647	Tri3	1338	7722	2003	
648	Tri3	1342	3511	7619	
649	Tri3	2252	2944	6467	
650	Tri3	501	2489	3936	
651	Tri3	2720	3492	8223	
652	Tri3	1081	4511	3632	
653	Tri3	1581	7520	5703	
654	Tri3	2576	4767	7786	
655	Tri3	1746	3685	7698	
656	Tri3	1833	6683	5065	
657	Tri3	1086	5638	2931	
658	Tri3	1607	7630	7305	
659	Tri3	1165	1802	6211	
660	Tri3	1505	3169	5686	
661	Tri3	1321	2316	6395	
662	Tri3	2466	2553	402	
663	Tri3	2402	5465	7834	
664	Tri3	1159	5815	6240	
665	Tri3	860	5075	5137	
666	Tri3	2024	4131	5272	
667	Tri3	3254	3877	4023	
668	Tri3	1249	4122	2038	
669	Tri3	1562	7508	8272	
670	Tri3	75	3855	3479	
671	Tri3	2369	7200	7422	
672	Tri3	398	2135	1488	
673	Tri3	2161	4950	4995	
674	Tri3	2401	5546	5695	
675	Tri3	3473	5227	7141	
676	Tri3	1296	4971	4365	
677	Tri3	6283	7229	7541	
678	Tri3	1179	3131	4536	
679	Tri3	5439	7551	6421	
680	Tri3	2255	3509	6029	
681	Tri3	1310	6509	5675	
682	Tri3	641	1652	1808	
683	Tri3	1538	1814	4043	
684	Tri3	1252	7147	7246	
685	Tri3	2238	4248	7267	
686	Tri3	926	1567	2834	
687	Tri3	973	2017	3078	
688	Tri3	926	3451	2762	
689	Tri3	706	2484	1866	
690	Tri3	1095	5592	3684	
691	Tri3	2227	4433	4431	
692	Tri3	1004	3218	1812	
693	Tri3	629	5959	3624	
694	Tri3	3232	6497	4836	
695	Tri3	2455	5689	5467	
696	Tri3	1740	7726	7752	
697	Tri3	2113	2160	4759	
698	Tri3	3966	4766	4013	
699	Tri3	762	1546	1877	
700	Tri3	1439	2264	7039	
701	Tri3	423	6118	7592	
702	Tri3	691	1845	5277	
703	Tri3	1223	4807	4612	
704	Tri3	2569	2733	4351	
705	Tri3	466	4116	6046	
706	Tri3	1595	5167	1827	
707	Tri3	945	8072	7459	
708	Tri3	817	2362	3049	
709	Tri3	2532	7811	7333	
710	Tri3	676	1772	1915	
711	Tri3	421	5190	5974	
712	Tri3	922	1542	2934	
713	Tri3	4798	5037	5072	
714	Tri3	1271	4800	4344	
715	Tri3	2196	5098	5075	
716	Tri3	1401	4430	5628	
717	Tri3	844	3207	2486	
718	Tri3	2548	6211	7701	
719	Tri3	1324	7048	6541	
720	Tri3	1966	3591	4423	
721	Tri3	1166	1658	5930	
722	Tri3	440	3381	2635	
723	Tri3	1482	3355	3092	
724	Tri3	1605	7650	2531	
725	Tri3	816	3617	2942	
726	Tri3	2763	6168	7310	
727	Tri3	610	1497	3124	
728	Tri3	608	3111	5589	
729	Tri3	1521	6655	7517	
730	Tri3	976	3703	3075	
731	Tri3	623	1589	1599	
732	Tri3	573	2376	4312	
733	Tri3	922	3853	1542	
734	Tri3	1481	3084	6672	
735	Tri3	770	5052	6945	
736	Tri3	913	2982	2781	
737	Tri3	799	3594	2298	
738	Tri3	1122	3925	3206	
739	Tri3	2670	5544	6375	
740	Tri3	1589	8043	3688	
741	Tri3	1762	3905	6009	
742	Tri3	1227	4645	4601	
743	Tri3	1045	4998	4187	
744	Tri3	1048	6940	7878	
745	Tri3	1142	4450	3437	
746	Tri3	3076	7671	7668	
747	Tri3	1327	3804	1743	
748	Tri3	1267	8219	4788	
749	Tri3	715	4451	5812	
750	Tri3	1414	5605	7621	
751	Tri3	230	1765	4459	
752	Tri3	1449	7858	2157	
753	Tri3	1189	4412	8279	
754	Tri3	1704	6698	3790	
755	Tri3	860	6297	8008	
756	Tri3	869	2008	5713	
757	Tri3	2951	3466	3058	
758	Tri3	2384	6238	5916	
759	Tri3	4183	6012	7846	
760	Tri3	2374	3295	7153	
761	Tri3	2444	7581	5946	
762	Tri3	2927	5159	5841	
763	Tri3	5378	6254	7521	
764	Tri3	2655	4914	8012	
765	Tri3	411	2820	3723	
766	Tri3	1330	4110	6456	
767	Tri3	1003	6846	3210	
768	Tri3	5222	7276	6628	
769	Tri3	479	1801	7157	
770	Tri3	1300	3427	5079	
771	Tri3	1864	7384	4185	
772	Tri3	1875	4205	3480	
773	Tri3	1451	4190	3009	
774	Tri3	529	4228	3998	
775	Tri3	2586	7779	6044	
776	Tri3	704	3243	1481	
777	Tri3	2769	6193	5245	
778	Tri3	7943	4761	2116	
779	Tri3	2139	3746	6356	
780	Tri3	1402	3005	6219	
781	Tri3	955	1798	3415	
782	Tri3	1093	7044	3708	
783	Tri3	2299	5836	6234	
784	Tri3	446	2421	2002	
785	Tri3	4462	7879	5956	
786	Tri3	1011	2124	3253	
787	Tri3	330	6132	2880	
788	Tri3	1767	2518	5678	
789	Tri3	2604	6548	594	
790	Tri3	2594	3003	6572	
791	Tri3	2887	7855	7854	
792	Tri3	2455	3064	4333	
793	Tri3	1262	2100	4733	
794	Tri3	466	2882	4116	
795	Tri3	2439	7206	5678	
796	Tri3	7826	4879	5979	
797	Tri3	1799	5677	6499	
798	Tri3	995	6275	4278	
799	Tri3	1036	3333	4651	
800	Tri3	2089	4805	3207	
801	Tri3	2704	8193	8185	
802	Tri3	2421	8139	6582	
803	Tri3	495	6543	5207	
804	Tri3	938	8152	2886	
805	Tri3	652	1605	3992	
806	Tri3	382	6990	1741	
807	Tri3	717	6155	2417	
808	Tri3	652	1954	1605	
809	Tri3	619	6525	4378	
810	Tri3	719	2147	1983	
811	Tri3	1054	2096	3366	
812	Tri3	404	6980	4987	
813	Tri3	2197	5454	5503	
814	Tri3	987	6261	5100	
815	Tri3	2718	8216	8215	
816	Tri3	1305	6722	3987	
817	Tri3	706	8292	3840	
818	Tri3	1760	2872	3969	
819	Tri3	2796	4254	6650	
820	Tri3	1311	7605	6510	
821	Tri3	1244	6854	4662	
822	Tri3	2535	7660	7654	
823	Tri3	1312	6473	6198	
824	Tri3	1538	4043	3280	
825	Tri3	1715	8153	8168	
826	Tri3	838	5740	6014	
827	Tri3	2932	7289	5285	
828	Tri3	1327	8010	7275	
829	Tri3	1971	2998	5336	
830	Tri3	3750	4790	6378	
831	Tri3	2777	6062	7432	
832	Tri3	3309	7850	6644	
833	Tri3	1317	5072	4544	
834	Tri3	2428	2956	3557	
835	Tri3	1153	2952	2429	
836	Tri3	2056	3162	4363	
837	Tri3	1042	6960	5820	
838	Tri3	2295	5300	7055	
